registration_year,state,vehicle_make_&_model,vehicle_count
2016,ME,VOLKSWAGEN E-GOLF,14
2016,ME,VOLVO XC90,6
2016,MN,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,1
2016,MN,BMW 330E,1
2016,MN,BMW I3,3
2016,MN,BMW X5,2
2016,MN,CHEVROLET VOLT,23
2016,MN,FORD C-MAX,8
2016,MN,FORD FOCUS,5
2016,MN,FORD FUSION,10
2016,MN,FORD RANGER,1
2016,MN,GEM GEM,7
2016,MN,MERCEDES-BENZ S-CLASS,1
2016,MN,MITSUBISHI I-MIEV,3
2016,MN,NISSAN LEAF,25
2016,MN,POLARIS GEM,2
2016,MN,PORSCHE 918,1
2016,MN,TESLA MODEL S,8
2016,MN,TESLA MODEL X,1
2016,MN,TESLA ROADSTER,1
2016,MN,TOYOTA PRIUS PLUG-IN,1
2016,MN,VOLVO XC90,2
2016,MT,BMW I3,1
2016,MT,BMW I8,3
2016,MT,CHEVROLET VOLT,1
2016,MT,FISKER KARMA,1
2016,MT,FORD C-MAX,1
2016,MT,FORD FUSION,2
2016,MT,GEM GEM,2
2016,MT,MCLAREN P1,1
2016,MT,NISSAN LEAF,2
2016,MT,POLARIS GEM,5
2016,MT,PORSCHE 918,1
2016,MT,TESLA MODEL S,7
2016,MT,TESLA MODEL X,4
2016,MT,TESLA ROADSTER,1
2016,MT,TOYOTA PRIUS PLUG-IN,2
2016,MT,WHEEGO ELECTRIC CARS WHEEGO,1
2016,NM,AUDI A3,6
2016,NM,BMW 330E,1
2016,NM,BMW I3,6
2016,NM,BMW I8,1
2016,NM,BMW X5,6
2016,NM,CADILLAC ELR,4
2016,NM,CHEVROLET SPARK,2
2016,NM,CHEVROLET VOLT,85
2016,NM,FORD C-MAX,21
2016,NM,FORD FOCUS,1
2016,NM,FORD FUSION,27
2016,NM,GEM GEM,1
2016,NM,MERCEDES-BENZ B-CLASS,1
2016,NM,MITSUBISHI I-MIEV,6
2016,NM,NISSAN LEAF,51
2016,NM,POLARIS GEM,1
2016,NM,TESLA MODEL S,25
2016,NM,TESLA MODEL X,7
2016,NM,TESLA ROADSTER,2
2016,NM,TOYOTA PRIUS PLUG-IN,13
2016,NM,TOYOTA RAV4,2
2016,NM,VOLVO XC90,3
2016,NY,AUDI A3,94
2016,NY,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,11
2016,NY,BMW 330E,13
2016,NY,BMW 740E,1
2016,NY,BMW I3,528
2016,NY,BMW I8,262
2016,NY,BMW X5,420
2016,NY,CADILLAC ELR,141
2016,NY,CHEVROLET SPARK,7
2016,NY,CHEVROLET VOLT,1984
2016,NY,CODA CODA,7
2016,NY,ELECTRIC VEHICLES INTERNATIONAL FREIGHTLINER M2,1
2016,NY,FIAT 500,1
2016,NY,FISKER KARMA,28
2016,NY,FORD C-MAX,1103
2016,NY,FORD FOCUS,104
2016,NY,FORD FUSION,1341
2016,NY,FORD RANGER,4
2016,NY,GEM GEM,482
2016,NY,HONDA ACCORD,160
2016,NY,HONDA FIT,94
2016,NY,HYUNDAI SONATA,49
2016,NY,INDIAN MOTORCYCLE MODEL S,1
2016,NY,KIA SOUL,36
2016,NY,MCLAREN P1,11
2016,NY,MERCEDES-BENZ B-CLASS,74
2016,NY,MERCEDES-BENZ GLE-CLASS,13
2016,NY,MILES ZX50S AD,5
2016,NY,MITSUBISHI I-MIEV,60
2016,NY,NISSAN LEAF,672
2016,NY,POLARIS GEM,84
2016,NY,PORSCHE 918,23
2016,NY,PORSCHE CAYENNE,148
2016,NY,PORSCHE PANAMERA,41
2016,NY,PROTERRA TRANSIT BUS,2
2016,NY,SMART FORTWO,40
2016,NY,SMART FORTWO ELECTRIC DRIVE,221
2016,NY,SMITH ELECTRIC VEHICLES SMITH ELECTRIC VEHICLES,16
2016,NY,TESLA MODEL S,1446
2016,NY,TESLA MODEL X,534
2016,NY,TESLA ROADSTER,48
2016,NY,TH!NK CITY,6
2016,NY,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,8
2016,NY,TOYOTA PRIUS PLUG-IN,2066
2016,NY,TOYOTA PRIUS PRIME,106
2016,NY,TOYOTA RAV4,7
2016,NY,VOLKSWAGEN E-GOLF,144
2016,NY,VOLVO XC90,124
2016,NY,WHEEGO ELECTRIC CARS WHEEGO,3
2016,OR,AUDI A3,1
2016,OR,BMW I3,17
2016,OR,BMW I8,2
2016,OR,BMW X5,5
2016,OR,CADILLAC ELR,1
2016,OR,CHEVROLET SPARK,101
2016,OR,CHEVROLET VOLT,25
2016,OR,FIAT 500,10
2016,OR,FORD C-MAX,9
2016,OR,FORD FOCUS,10
2016,OR,FORD FUSION,19
2016,OR,FORD RANGER,1
2016,OR,GEM GEM,8
2016,OR,HONDA FIT,3
2016,OR,HYUNDAI SONATA,1
2016,OR,KIA SOUL,11
2016,OR,MERCEDES-BENZ B-CLASS,6
2016,OR,MILES ZX50S AD,1
2016,OR,MITSUBISHI I-MIEV,1
2016,OR,NISSAN LEAF,74
2016,OR,POLARIS GEM,2
2016,OR,PORSCHE 918,1
2016,OR,SMART FORTWO,1
2016,OR,SMART FORTWO ELECTRIC DRIVE,3
2016,OR,TESLA MODEL S,12
2016,OR,TESLA MODEL X,13
2016,OR,TH!NK CITY,3
2016,OR,TOYOTA PRIUS PLUG-IN,2
2016,OR,TOYOTA RAV4,1
2016,OR,VOLKSWAGEN E-GOLF,21
2016,OR,VOLVO XC90,3
2016,VA,AUDI A3,8
2016,VA,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,1
2016,VA,BMW 330E,6
2016,VA,BMW I3,42
2016,VA,BMW I8,14
2016,VA,BMW X5,31
2016,VA,CADILLAC ELR,8
2016,VA,CHEVROLET SPARK,4
2016,VA,CHEVROLET VOLT,127
2016,VA,FISKER KARMA,4
2016,VA,FORD C-MAX,84
2016,VA,FORD FOCUS,15
2016,VA,FORD FUSION,93
2016,VA,GEM GEM,8
2016,VA,HONDA ACCORD,2
2016,VA,HYUNDAI SONATA,1
2016,VA,MERCEDES-BENZ B-CLASS,10
2016,VA,MITSUBISHI I-MIEV,6
2016,VA,NISSAN LEAF,75
2016,VA,POLARIS GEM,5
2016,VA,PORSCHE CAYENNE,11
2016,VA,PORSCHE PANAMERA,5
2016,VA,SMART FORTWO ELECTRIC DRIVE,8
2016,VA,TESLA MODEL S,90
2016,VA,TESLA MODEL X,17
2016,VA,TESLA ROADSTER,9
2016,VA,TOYOTA PRIUS PLUG-IN,85
2016,VA,TOYOTA PRIUS PRIME,4
2016,VA,TOYOTA RAV4,1
2016,VA,VOLKSWAGEN E-GOLF,5
2016,VA,VOLVO XC90,21
2016,WA,Audi A3 Plug In,180
2016,WA,Azure Transit Connect,5
2016,WA,BMW 3-Series Plug in,26
2016,WA,BMW i3,354
2016,WA,BMW i3 REx,685
2016,WA,BMW i8,60
2016,WA,Cadillac ELR,78
2016,WA,Chevrolet Spark,39
2016,WA,Chevrolet Volt,2906
2016,WA,Fiat 500e,124
2016,WA,Fisker Karma,19
2016,WA,Ford C-Max Energi,1101
2016,WA,Ford Focus EV,330
2016,WA,Ford Fusion Energi,1140
2016,WA,Honda Accord Plug In,3
2016,WA,Hyundai Sonata Plug In,32
2016,WA,Kia Soul EV,414
2016,WA,Mercedes B-Class Electric,61
2016,WA,Mitsubishi i,103
2016,WA,Nissan Leaf,3046
2016,WA,Porsche Cayenne S E-Hybrid,50
2016,WA,Porsche Panamera S E-Hybrid,20
2016,WA,Smart forTwo EV,104
2016,WA,Tesla Model S,3060
2016,WA,Tesla Model X,451
2016,WA,Tesla Roadster,75
2016,WA,Toyota Prius Plug-in,742
2016,WA,Toyota Prius Prime,12
2016,WA,Toyota RAV4 EV,34
2016,WA,Volkswagen e-Golf,31
2016,WA,Volvo XC90 Plug In,129
2017,CA,Audi e-tron Sportback,18
2017,CA,BMW 3-Series Plug in,11
2017,CA,BMW 5-Series Plug in,10
2017,CA,BMW 7-Series Plug in,8
2017,CA,BMW X5,17
2017,CA,BMW i3,15
2017,CA,BMW i3 REx,23
2017,CA,BMW i8,11
2017,CA,Cadillac CT6,3
2017,CA,Cadillac ELR,8
2017,CA,Chevrolet Bolt EV,21
2017,CA,Chevrolet Spark,21
2017,CA,Chevrolet Volt,35
2017,CA,Chrysler Pacifica,11
2017,CA,Fiat 500e,24
2017,CA,Fisker Karma,7
2017,CA,Ford C-Max Energi,23
2017,CA,Ford Focus EV,19
2017,CA,Ford Fusion Energi,24
2017,CA,Ford Ranger,5
2017,CA,Ford Transit Connect Electric,4
2017,CA,Honda Accord Plug In,12
2017,CA,Honda Clarity BEV,8
2017,CA,Honda Clarity Plug In,8
2017,CA,Honda Fit EV,8
2017,CA,Hyundai Ioniq EV,4
2017,CA,Hyundai Sonata Plug In,16
2017,CA,Karma Revero,1
2017,CA,Kia Optima Plug In,9
2017,CA,Kia Soul EV,12
2017,CA,Mclaren P1,5
2017,CA,Mercedes B-Class Electric,7
2017,CA,Mercedes C350e Plug In,6
2017,CA,Mercedes GLE 550e Plug In Hybrid,5
2017,CA,Mercedes S550e,10
2017,CA,Mini Countryman Plug In,4
2017,CA,Mitsubishi i,10
2017,CA,Nissan Leaf,32
2017,CA,Porsche 918 Spyder,4
2017,CA,Porsche Cayenne S E-Hybrid,12
2017,CA,Porsche Panamera S E-Hybrid,11
2017,CA,Smart forTwo EV,15
2017,CA,Tesla Model 3,6
2017,CA,Tesla Model S,26
2017,CA,Tesla Model X,22
2017,CA,Tesla Roadster,6
2017,CA,Toyota Prius Plug-in,26
2017,CA,Toyota Prius Prime,23
2017,CA,Toyota RAV4 EV,14
2017,CA,Volkswagen e-Golf,22
2017,CA,Volvo S90 Plug In,2
2017,CA,Volvo XC60 Plug In,4
2017,CA,Volvo XC90 Plug In,6
2017,CO,AUDI A3,28
2017,CO,BMW 330E,2
2017,CO,BMW 530E,9
2017,CO,BMW 740E,1
2017,CO,BMW I3,144
2017,CO,BMW I8,12
2017,CO,CADILLAC ELR,7
2017,CO,CHEVROLET BOLT EV,77
2017,CO,CHEVROLET SPARK,7
2017,CO,CHEVROLET VOLT,688
2017,CO,CODA CODA,2
2017,CO,FIAT 500,37
2017,CO,FISKER KARMA,4
2017,CO,FORD C-MAX,151
2017,CO,FORD FOCUS,30
2017,CO,FORD FUSION,151
2017,CO,GEM GEM,7
2017,CO,HONDA ACCORD,3
2017,CO,HONDA CLARITY,1
2017,CO,HYUNDAI SONATA,1
2017,CO,KIA OPTIMA,11
2017,CO,KIA SOUL,2
2017,CO,MERCEDES-BENZ B-CLASS,1
2017,CO,MINI COUNTRYMAN,1
2017,CO,NISSAN LEAF,583
2017,CO,POLARIS GEM,4
2017,CO,PORSCHE 918,1
2017,CO,SMART FORTWO ELECTRIC DRIVE,12
2017,CO,TESLA MODEL 3,2
2017,CO,TESLA MODEL S,496
2017,CO,TESLA MODEL X,180
2017,CO,TESLA ROADSTER,5
2017,CO,TOYOTA PRIUS PLUG-IN,64
2017,CO,TOYOTA PRIUS PRIME,54
2017,CO,TOYOTA RAV4,13
2017,CO,VOLKSWAGEN E-GOLF,4
2017,CO,VOLVO XC60,1
2017,CO,VOLVO XC90,19
2017,ME,AUDI A3,7
2017,ME,BMW 330E,1
2017,ME,BMW 530E,1
2017,ME,BMW I3,22
2017,ME,BMW I8,6
2017,ME,BMW X5,13
2017,ME,CADILLAC ELR,2
2017,ME,CHEVROLET BOLT EV,65
2017,ME,CHEVROLET SPARK,1
2017,ME,CHEVROLET VOLT,235
2017,ME,CHRYSLER PACIFICA,6
2017,ME,FIAT 500,3
2017,ME,FORD C-MAX,180
2017,ME,FORD FOCUS,12
2017,ME,FORD FUSION,186
2017,ME,GEM GEM,25
2017,ME,HONDA ACCORD,1
2017,ME,HYUNDAI SONATA,4
2017,ME,KIA OPTIMA,1
2017,ME,KIA SOUL,2
2017,ME,MERCEDES-BENZ B-CLASS,1
2017,ME,MITSUBISHI I-MIEV,5
2017,ME,NISSAN LEAF,162
2017,ME,POLARIS GEM,14
2017,ME,PORSCHE CAYENNE,2
2017,ME,PORSCHE PANAMERA,1
2017,ME,SMART FORTWO,1
2017,ME,SMART FORTWO ELECTRIC DRIVE,4
2017,ME,TESLA MODEL 3,1
2017,ME,TESLA MODEL S,67
2017,ME,TESLA MODEL X,15
2017,ME,TESLA ROADSTER,1
2017,ME,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,1
2017,ME,TOYOTA PRIUS PLUG-IN,267
2017,ME,TOYOTA PRIUS PRIME,160
2017,ME,VOLKSWAGEN E-GOLF,4
2017,ME,VOLVO S90,1
2017,ME,VOLVO XC90,6
2017,MN,BMW I3,4
2017,MN,BMW I8,3
2017,MN,BMW X5,3
2017,MN,CHEVROLET BOLT EV,2
2017,MN,CHEVROLET VOLT,30
2017,MN,CHRYSLER PACIFICA,4
2017,MN,FISKER KARMA,1
2017,MN,FORD C-MAX,4
2017,MN,FORD FOCUS,4
2017,MN,FORD FUSION,9
2017,MN,GEM GEM,13
2017,MN,KIA SOUL,2
2017,MN,MERCEDES-BENZ B-CLASS,1
2017,MN,MITSUBISHI I-MIEV,1
2017,MN,NISSAN LEAF,23
2017,MN,POLARIS GEM,2
2017,MN,SMART FORTWO ELECTRIC DRIVE,1
2017,MN,TESLA MODEL S,14
2017,MN,TESLA ROADSTER,1
2017,MN,TOYOTA PRIUS PLUG-IN,1
2017,MN,VOLVO XC60,1
2017,MT,BMW 740E,1
2017,MT,BMW I3,2
2017,MT,BMW I8,2
2017,MT,BMW X5,1
2017,MT,CHEVROLET BOLT EV,2
2017,MT,CHEVROLET VOLT,8
2017,MT,CHRYSLER PACIFICA,1
2017,MT,FISKER KARMA,2
2017,MT,FORD C-MAX,3
2017,MT,FORD FOCUS,1
2017,MT,FORD FUSION,1
2017,MT,GEM GEM,4
2017,MT,MCLAREN P1,3
2017,MT,MERCEDES-BENZ B-CLASS,2
2017,MT,NISSAN LEAF,2
2017,MT,POLARIS GEM,1
2017,MT,PORSCHE 918,5
2017,MT,PORSCHE CAYENNE,2
2017,MT,PORSCHE PANAMERA,2
2017,MT,TESLA MODEL S,19
2017,MT,TESLA MODEL X,9
2017,MT,TOYOTA PRIUS PLUG-IN,2
2017,MT,VOLVO XC90,1
2017,NJ,AUDI A3,78
2017,NJ,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,8
2017,NJ,BMW 330E,49
2017,NJ,BMW 530E,79
2017,NJ,BMW 740E,28
2017,NJ,BMW I3,456
2017,NJ,BMW I8,233
2017,NJ,BMW X5,329
2017,NJ,CADILLAC CT6,2
2017,NJ,CADILLAC ELR,107
2017,NJ,CHEVROLET BOLT EV,200
2017,NJ,CHEVROLET SPARK,5
2017,NJ,CHEVROLET VOLT,781
2017,NJ,CHRYSLER PACIFICA,45
2017,NJ,FIAT 500,13
2017,NJ,FISKER KARMA,47
2017,NJ,FORD C-MAX,606
2017,NJ,FORD FOCUS,82
2017,NJ,FORD FUSION,778
2017,NJ,GEM GEM,131
2017,NJ,HONDA ACCORD,25
2017,NJ,HONDA CLARITY,4
2017,NJ,HONDA FIT,98
2017,NJ,HYUNDAI SONATA,54
2017,NJ,KARMA REVERO,1
2017,NJ,KIA OPTIMA,30
2017,NJ,KIA SOUL,45
2017,NJ,KIA SOUL EV,40
2017,NJ,MCLAREN P1,6
2017,NJ,MERCEDES-BENZ B-CLASS,83
2017,NJ,MERCEDES-BENZ GLE-CLASS,17
2017,NJ,MERCEDES-BENZ S-CLASS,4
2017,NJ,MILES ZX50S AD,2
2017,NJ,MINI COUNTRYMAN,14
2017,NJ,MITSUBISHI I-MIEV,48
2017,NJ,NISSAN LEAF,492
2017,NJ,POLARIS GEM,88
2017,NJ,PORSCHE 918,9
2017,NJ,PORSCHE CAYENNE,182
2017,NJ,PORSCHE PANAMERA,60
2017,NJ,SMART EQ FORTWO,1
2017,NJ,SMART FORTWO,27
2017,NJ,SMART FORTWO ELECTRIC DRIVE,156
2017,NJ,SMITH ELECTRIC VEHICLES SMITH ELECTRIC VEHICLES,2
2017,NJ,TESLA MODEL 3,2
2017,NJ,TESLA MODEL S,859
2017,NJ,TESLA MODEL X,394
2017,NJ,TESLA ROADSTER,43
2017,NJ,TH!NK CITY,2
2017,NJ,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,2
2017,NJ,TOYOTA PRIUS PLUG-IN,731
2017,NJ,TOYOTA PRIUS PRIME,336
2017,NJ,TOYOTA RAV4,5
2017,NJ,VOLKSWAGEN E-GOLF,120
2017,NJ,VOLVO XC60,7
2017,NJ,VOLVO XC90,117
2017,NM,AUDI A3,2
2017,NM,BMW 740E,1
2017,NM,BMW I3,22
2017,NM,BMW X5,13
2017,NM,BYD ELECTRIC BUS,2
2017,NM,CHEVROLET BOLT EV,24
2017,NM,CHEVROLET SPARK,1
2017,NM,CHEVROLET VOLT,63
2017,NM,CHRYSLER PACIFICA,7
2017,NM,FIAT 500,3
2017,NM,FORD C-MAX,19
2017,NM,FORD FOCUS,3
2017,NM,FORD FUSION,9
2017,NM,KIA OPTIMA,1
2017,NM,MINI COUNTRYMAN,2
2017,NM,NISSAN LEAF,38
2017,NM,POLARIS GEM,1
2017,NM,PORSCHE CAYENNE,4
2017,NM,SMART FORTWO,1
2017,NM,TESLA MODEL S,28
2017,NM,TESLA MODEL X,18
2017,NM,TOYOTA PRIUS PLUG-IN,7
2017,NM,TOYOTA PRIUS PRIME,26
2017,NM,VOLKSWAGEN E-GOLF,1
2017,NM,VOLVO XC60,1
2017,NM,VOLVO XC90,3
2017,NY,AUDI A3,104
2017,NY,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,2
2017,NY,BMW 330E,82
2017,NY,BMW 530E,210
2017,NY,BMW 740E,100
2017,NY,BMW I3,436
2017,NY,BMW I8,186
2017,NY,BMW X5,670
2017,NY,BYD E6,1
2017,NY,CADILLAC CT6,4
2017,NY,CADILLAC ELR,76
2017,NY,CHEVROLET BOLT EV,736
2017,NY,CHEVROLET SPARK,4
2017,NY,CHEVROLET VOLT,1975
2017,NY,CHRYSLER PACIFICA,105
2017,NY,CODA CODA,1
2017,NY,FIAT 500,25
2017,NY,FISKER KARMA,14
2017,NY,FORD C-MAX,1070
2017,NY,FORD FOCUS,61
2017,NY,FORD FUSION,1446
2017,NY,GEM GEM,295
2017,NY,HONDA ACCORD,36
2017,NY,HONDA CLARITY,17
2017,NY,HONDA FIT,34
2017,NY,HYUNDAI SONATA,53
2017,NY,INDIAN MOTORCYCLE MODEL S,1
2017,NY,KIA NIRO,1
2017,NY,KIA OPTIMA,150
2017,NY,KIA SOUL,57
2017,NY,KIA SOUL EV,320
2017,NY,MCLAREN P1,1
2017,NY,MERCEDES-BENZ B-CLASS,52
2017,NY,MERCEDES-BENZ GLE-CLASS,29
2017,NY,MERCEDES-BENZ S-CLASS,5
2017,NY,MILES ZX50S AD,2
2017,NY,MINI COUNTRYMAN,32
2017,NY,MITSUBISHI I-MIEV,22
2017,NY,MITSUBISHI OUTLANDER SPORT,1
2017,NY,NEW FLYER XCELSIOR,1
2017,NY,NISSAN LEAF,601
2017,NY,ORANGE EV LLC T-SERIES PURE ELECTRIC TERMINAL TRUCK,1
2017,NY,POLARIS GEM,55
2017,NY,PORSCHE 918,14
2017,NY,PORSCHE CAYENNE,168
2017,NY,PORSCHE PANAMERA,23
2017,NY,PROTERRA TRANSIT BUS,1
2017,NY,SMART EQ FORTWO,1
2017,NY,SMART FORTWO,49
2017,NY,SMART FORTWO ELECTRIC DRIVE,96
2017,NY,SMITH ELECTRIC VEHICLES SMITH ELECTRIC VEHICLES,5
2017,NY,TESLA MODEL 3,4
2017,NY,TESLA MODEL S,1759
2017,NY,TESLA MODEL X,855
2017,NY,TESLA ROADSTER,19
2017,NY,TOYOTA PRIUS PLUG-IN,1214
2017,NY,TOYOTA PRIUS PRIME,2328
2017,NY,TOYOTA RAV4,9
2017,NY,VOLKSWAGEN E-GOLF,96
2017,NY,VOLVO S90,2
2017,NY,VOLVO XC60,15
2017,NY,VOLVO XC90,169
2017,NY,WHEEGO ELECTRIC CARS WHEEGO,1
2017,NY,WORKHORSE E-GEN PLUG IN HYBRID,1
2017,OR,AUDI A3,2
2017,OR,BMW 330E,3
2017,OR,BMW 530E,1
2017,OR,BMW 740E,1
2017,OR,BMW I3,6
2017,OR,BMW I8,1
2017,OR,BYD ELECTRIC BUS,1
2017,OR,CHEVROLET BOLT EV,76
2017,OR,CHEVROLET SPARK,2
2017,OR,CHEVROLET VOLT,22
2017,OR,CHRYSLER PACIFICA,2
2017,OR,FIAT 500,15
2017,OR,FISKER KARMA,1
2017,OR,FORD C-MAX,15
2017,OR,FORD FOCUS,26
2017,OR,FORD FUSION,11
2017,OR,GEM GEM,9
2017,OR,HONDA CLARITY,4
2017,OR,HONDA FIT,19
2017,OR,HYUNDAI SONATA,2
2017,OR,KIA SOUL,1
2017,OR,KIA SOUL EV,8
2017,OR,MERCEDES-BENZ B-CLASS,13
2017,OR,MERCEDES-BENZ C-CLASS,3
2017,OR,MERCEDES-BENZ GLE-CLASS,1
2017,OR,MERCEDES-BENZ S-CLASS,1
2017,OR,MITSUBISHI I-MIEV,1
2017,OR,NISSAN LEAF,89
2017,OR,POLARIS GEM,2
2017,OR,SMART FORTWO,2
2017,OR,SMART FORTWO ELECTRIC DRIVE,3
2017,OR,TESLA MODEL S,26
2017,OR,TESLA MODEL X,22
2017,OR,TOYOTA PRIUS PLUG-IN,5
2017,OR,TOYOTA PRIUS PRIME,18
2017,OR,VOLKSWAGEN E-GOLF,18
2017,OR,VOLVO XC60,1
2017,OR,VOLVO XC90,2
2017,VA,AUDI A3,36
2017,VA,BMW 330E,40
2017,VA,BMW 530E,24
2017,VA,BMW 740E,10
2017,VA,BMW I3,101
2017,VA,BMW I8,22
2017,VA,BMW X5,63
2017,VA,CADILLAC ELR,16
2017,VA,CHEVROLET BOLT EV,101
2017,VA,CHEVROLET SPARK,8
2017,VA,CHEVROLET VOLT,304
2017,VA,CHRYSLER PACIFICA,48
2017,VA,FIAT 500,16
2017,VA,FISKER KARMA,7
2017,VA,FORD C-MAX,174
2017,VA,FORD FOCUS,22
2017,VA,FORD FUSION,198
2017,VA,FORD RANGER,2
2017,VA,GEM GEM,21
2017,VA,HONDA ACCORD,7
2017,VA,HYUNDAI SONATA,16
2017,VA,KIA OPTIMA,7
2017,VA,KIA SOUL,18
2017,VA,KIA SOUL EV,3
2017,VA,MERCEDES-BENZ B-CLASS,13
2017,VA,MERCEDES-BENZ C-CLASS,3
2017,VA,MERCEDES-BENZ GLE-CLASS,6
2017,VA,MERCEDES-BENZ S-CLASS,4
2017,VA,MINI COUNTRYMAN,5
2017,VA,MITSUBISHI I-MIEV,13
2017,VA,NISSAN LEAF,183
2017,VA,POLARIS GEM,17
2017,VA,PORSCHE CAYENNE,29
2017,VA,PORSCHE PANAMERA,19
2017,VA,SMART FORTWO,2
2017,VA,SMART FORTWO ELECTRIC DRIVE,27
2017,VA,TESLA MODEL 3,4
2017,VA,TESLA MODEL S,216
2017,VA,TESLA MODEL X,121
2017,VA,TESLA ROADSTER,14
2017,VA,TH!NK CITY,2
2017,VA,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,1
2017,VA,TOYOTA PRIUS PLUG-IN,168
2017,VA,TOYOTA PRIUS PRIME,152
2017,VA,TOYOTA RAV4,1
2017,VA,VOLKSWAGEN E-GOLF,13
2017,VA,VOLVO S90,4
2017,VA,VOLVO XC60,5
2017,VA,VOLVO XC90,47
2017,WA,Audi A3 Plug In,480
2017,WA,Azure Transit Connect,4
2017,WA,BMW 3-Series Plug in,200
2017,WA,BMW 5-Series Plug in,34
2017,WA,BMW 7-Series Plug in,8
2017,WA,BMW i3,529
2017,WA,BMW i3 REx,1076
2017,WA,BMW i8,57
2017,WA,Cadillac ELR,84
2017,WA,Chevrolet Bolt EV,1581
2017,WA,Chevrolet Spark,126
2017,WA,Chevrolet Volt,4242
2017,WA,Chrysler Pacifica,172
2017,WA,Fiat 500e,514
2017,WA,Fisker Karma,18
2017,WA,Ford C-Max Energi,1616
2017,WA,Ford Focus EV,403
2017,WA,Ford Fusion Energi,1639
2017,WA,Honda Accord Plug In,5
2017,WA,Honda Clarity Plug In,5
2017,WA,Hyundai Ioniq EV,2
2017,WA,Hyundai Sonata Plug In,73
2017,WA,Kia Optima Plug In,98
2017,WA,Kia Soul EV,1007
2017,WA,Mercedes B-Class Electric,83
2017,WA,Mercedes C350e Plug In,3
2017,WA,Mercedes GLE55e,13
2017,WA,Mini Countryman Plug In,19
2017,WA,Mitsubishi i,100
2017,WA,Nissan Leaf,4144
2017,WA,Porsche 918 Spyder,1
2017,WA,Porsche Cayenne S E-Hybrid,126
2017,WA,Porsche Panamera S E-Hybrid,23
2017,WA,Smart forTwo EV,248
2017,WA,Tesla Model 3,33
2017,WA,Tesla Model S,4811
2017,WA,Tesla Model X,1600
2017,WA,Tesla Roadster,65
2017,WA,Toyota Prius Plug-in,862
2017,WA,Toyota Prius Prime,762
2017,WA,Toyota RAV4 EV,68
2017,WA,Volkswagen e-Golf,103
2017,WA,Volvo XC60 Plug In,16
2017,WA,Volvo XC90 Plug In,289
2018,CA,Audi e-tron Sportback,5
2018,CA,BMW 3-Series Plug in,4
2018,CA,BMW 5-Series Plug in,7
2018,CA,BMW 7-Series Plug in,4
2018,CA,BMW X5,3
2018,CA,BMW i3,7
2018,CA,BMW i3 REx,7
2018,CA,BMW i8,5
2018,CA,Cadillac CT6,2
2018,CA,Cadillac ELR,5
2018,CA,Chevrolet Bolt EV,8
2018,CA,Chevrolet Spark,9
2018,CA,Chevrolet Volt,8
2018,CA,Chrys,1
2018,CA,Chrysler Pacifica,5
2018,CA,Fiat 500e,8
2018,CA,Fisker Karma,3
2018,CA,Ford C-Max Energi,7
2018,CA,Ford Focus EV,10
2018,CA,Ford Fusion Energi,6
2018,CA,Ford Ranger,2
2018,CA,Ford Transit Connect Electric,1
2018,CA,Honda Accord Plug In,4
2018,CA,Honda Clarity BEV,8
2018,CA,Honda Clarity Plug In,4
2018,CA,Honda Fit EV,8
2018,CA,Hyundai Ioniq EV,4
2018,CA,Hyundai Ioniq Plug In,4
2018,CA,Hyundai Sonata Plug In,6
2018,CA,Jaguar I-Pace,2
2018,CA,Kia Niro Plug In,5
2018,CA,Kia Optima Plug In,4
2018,CA,Kia Soul EV,5
2018,CA,Mclaren P1,2
2018,CA,Mercedes B-Class Electric,5
2018,CA,Mercedes C350e Plug In,6
2018,CA,Mercedes GLC 350e Hybrid,4
2018,CA,Mercedes GLE 550e Plug In Hybrid,3
2018,CA,Mercedes S550e,3
2018,CA,Mini Countryman Plug In,5
2018,CA,Mitsubishi Outlander Plug In,5
2018,CA,Mitsubishi i,4
2018,CA,Nissan Leaf,10
2018,CA,Porsche 918 Spyder,2
2018,CA,Porsche Cayenne S E-Hybrid,7
2018,CA,Porsche Panamera S E-Hybrid,5
2018,CA,Smart forTwo EV,5
2018,CA,Tesla Model 3,12
2018,CA,Tesla Model S,8
2018,CA,Tesla Model X,10
2018,CA,Tesla Roadster,3
2018,CA,Toyota Prius Plug-in,9
2018,CA,Toyota Prius Prime,11
2018,CA,Toyota RAV4 EV,5
2018,CA,Volkswagen e-Golf,6
2018,CA,Volvo S90 Plug In,5
2018,CA,Volvo XC60 Plug In,4
2018,CA,Volvo XC90 Plug In,7
2018,CO,AUDI A3,32
2018,CO,BMW 330E,4
2018,CO,BMW 530E,37
2018,CO,BMW 740E,4
2018,CO,BMW I3,136
2018,CO,BMW I8,15
2018,CO,CADILLAC ELR,9
2018,CO,CHEVROLET BOLT EV,211
2018,CO,CHEVROLET SPARK,27
